category_1,category_2,category_3,title,product_rating,selling_price(KSH.),mrp(KSH.),seller_name,seller_rating,price_ratio,price_difference,ID
Bady and Kids,Boys Footwear ,Sport Shoes ,Billion Slip on Walking Shoes For Boys & Girls  (Purple),4.1,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8326
Bady and Kids,Boys Footwear ,Sport Shoes ,BUNNIES Lace Walking Shoes For Boys & Girls  (Blue),4.0,303.24,379.24,Bunnies,4.9,0.7995991983967936,-76.0,8327
Bady and Kids,Boys Footwear ,Sport Shoes ,ORICUM Lace Running Shoes For Boys  (Multicolor),4.1,533.52,1137.72,ORICUMFOOTWEAR,4.0,0.468937875751503,-604.2,8328
Bady and Kids,Boys Footwear ,Sport Shoes ,Billion Velcro Running Shoes For Boys & Girls  (Light Green),4.2,227.24,759.24,Pre walking kids shoes ,4.7,0.2992992992992993,-532.0,8329
Bady and Kids,Boys Footwear ,Sport Shoes ,World Wear Footwear Lace Running Shoes For Boys  (Black),3.8,227.24,379.24,Menonlineshoes,4.1,0.5991983967935872,-152.0,8330
Bady and Kids,Boys Footwear ,Sport Shoes ,Billion Slip on Walking Shoes For Boys & Girls  (Orange),4.1,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8331
Bady and Kids,Boys Footwear ,Sport Shoes ,BERSACHE Lace Running Shoes For Boys  (Multicolor),4.0,531.24,758.48,BERSACHE,3.5,0.7004008016032064,-227.24,8332
Bady and Kids,Boys Footwear ,Sport Shoes ,BIRDE Slip on Walking Shoes For Boys  (Blue),4.2,377.72,759.24,Auvio,4.4,0.49749749749749755,-381.52,8333
Bady and Kids,Boys Footwear ,Sport Shoes ,CAMPUS Lace Running Shoes For Boys & Girls  (Black),4.3,531.24,759.24,CAMPUS COMPANY STORE,4.3,0.6996996996996997,-228.0,8334
Bady and Kids,Boys Footwear ,Sport Shoes ,RADHIKA GROUP Lace Running Shoes For Boys & Girls  (Black),3.9,272.84,759.24,RADHIKAGROUPS,4.6,0.3593593593593593,-486.40000000000003,8335
Bady and Kids,Boys Footwear ,Sport Shoes ,NEOBABY Velcro Running Shoes For Boys & Girls  (Pink),4.2,227.24,759.24,KIDS SHOES,4.7,0.2992992992992993,-532.0,8336
Bady and Kids,Boys Footwear ,Sport Shoes ,Billion Velcro Running Shoes For Boys & Girls  (Multicolor),4.2,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8337
Bady and Kids,Boys Footwear ,Sport Shoes ,World Wear Footwear Lace Running Shoes For Boys  (Black),3.7,227.24,759.24,Menonlineshoes,4.1,0.2992992992992993,-532.0,8338
Bady and Kids,Boys Footwear ,Sport Shoes ,NEOBABY Velcro Running Shoes For Boys & Girls  (Dark Blue),4.0,341.24,759.24,NEOBABY,4.7,0.4494494494494495,-418.0,8339
Bady and Kids,Boys Footwear ,Sport Shoes ,BIRDE Lace Running Shoes For Boys  (White),4.0,430.92,1139.24,Auvio,4.4,0.37825216811207474,-708.3199999999999,8340
Bady and Kids,Boys Footwear ,Sport Shoes ,CAMPUS Lace Running Shoes For Boys & Girls  (Blue),4.4,702.24,797.24,Campusactivewear,4.7,0.880838894184938,-95.0,8341
Bady and Kids,Boys Footwear ,Sport Shoes ,asian Lace Running Shoes For Boys  (Blue),4.1,379.24,585.2,Asianshoe,4.4,0.648051948051948,-205.96000000000004,8342
Bady and Kids,Boys Footwear ,Sport Shoes ,Camfoot Slip on Running Shoes For Boys  (Blue),4.1,294.12,758.48,Internationalshoes,3.9,0.3877755511022044,-464.36,8343
Bady and Kids,Girls Footwear,Flats and Bellies ,NEOBABY Buckle Flats For Boys & Girls  (Brown),3.9,227.24,759.24,KIDS SHOES,4.7,0.2992992992992993,-532.0,8344
Bady and Kids,Girls Footwear,Flats and Bellies ,NEOBABY Velcro Flats For Boys & Girls  (Pink),3.8,219.64000000000001,379.24,Pre walking kids shoes ,4.7,0.5791583166332666,-159.6,8345
Bady and Kids,Girls Footwear,Flats and Bellies ,BLUE TYGA Sling Back Flats For Girls  (Orange),4.3,200.64000000000001,0.0,Walkaroo,4.6,inf,200.64000000000001,8346
Bady and Kids,Girls Footwear,Flats and Bellies ,BLUE TYGA Velcro Flats For Girls  (Blue),4.3,200.64000000000001,0.0,Walkaroo,4.6,inf,200.64000000000001,8347
Bady and Kids,Girls Footwear,Flats and Bellies ,Brauch Slip-on Flats For Girls  (Black),3.9,146.68,227.24,Brauch,4.3,0.6454849498327759,-80.56,8348
Bady and Kids,Girls Footwear,Flats and Bellies ,CHiU Velcro Flats For Boys & Girls  (Blue),3.9,189.24,379.24,JMDONLINEBUSINESS,4.9,0.49899799599198397,-190.0,8349
Bady and Kids,Girls Footwear,Flats and Bellies ,Red Flamingo Slip-on Flats For Girls  (Maroon),3.5,227.24,759.24,Red Flamingo,4.6,0.2992992992992993,-532.0,8350
Bady and Kids,Girls Footwear,Flats and Bellies ,SBF Slip-on Flats For Girls  (Pink),4.0,227.24,759.24,CLBOHARA,3.8,0.2992992992992993,-532.0,8351
Bady and Kids,Girls Footwear,Flats and Bellies ,Red Flamingo Slip-on Flats For Girls  (Pink),3.1,227.24,759.24,Red Flamingo,4.6,0.2992992992992993,-532.0,8352
Bady and Kids,Girls Footwear,Flats and Bellies ,NEOBABY Velcro Flats For Boys & Girls  (Pink),3.8,219.64000000000001,379.24,KIDS SHOES,4.7,0.5791583166332666,-159.6,8353
Bady and Kids,Girls Footwear,Flats and Bellies ,Prattle Foot Buckle Flats For Girls  (Black),4.1,303.24,607.24,ShyamEnterprises121,4.7,0.4993742177722153,-304.0,8354
Bady and Kids,Girls Footwear,Flats and Bellies ,Amazingly Slip-on Flats For Girls  (Brown),3.9,175.56,379.24,Humming01,4.1,0.46292585170340683,-203.68,8355
Bady and Kids,Girls Footwear,Flats and Bellies ,WALKAROO Slip-on Flats For Girls  (Blue),4.2,215.84,227.24,Walkaroo,4.6,0.9498327759197324,-11.400000000000006,8356
Bady and Kids,Girls Footwear,Flats and Bellies ,Aishwarya Slip-on Flats For Girls  (Pink),3.7,151.24,759.24,NiharikaCreation001,3.5,0.1991991991991992,-608.0,8357
Bady and Kids,Girls Footwear,Flats and Bellies ,Paragon Velcro Flats For Boys & Girls  (Yellow),3.8,199.12,265.24,ParagonFootwear,4.7,0.7507163323782234,-66.12,8358
Bady and Kids,Girls Footwear,Flats and Bellies ,UrbanTrendy Slip-on Flats For Girls  (Silver),4.1,227.24,569.24,UrbanTrendy,4.8,0.3991989319092123,-342.0,8359
Bady and Kids,Girls Footwear,Flats and Bellies ,NEOBABY Velcro Flats For Boys & Girls  (Red),3.8,219.64000000000001,379.24,Pre walking kids shoes ,4.7,0.5791583166332666,-159.6,8360
Bady and Kids,Girls Footwear,Flats and Bellies ,CHiU Velcro Flats For Boys & Girls  (Red),3.9,189.24,379.24,JMDONLINEBUSINESS,4.9,0.49899799599198397,-190.0,8361
Bady and Kids,Girls Footwear,Flats and Bellies ,UrbanTrendy Slip-on Flats For Girls  (Pink),4.1,227.24,531.24,UrbanTrendy,4.8,0.42775393419170243,-304.0,8362
Bady and Kids,Girls Footwear,Flats and Bellies ,KICKONN Slip-on Flats For Girls  (Grey),3.8,204.44,455.24,RADHE RADHE EMPORIUM,3.4,0.44908180300500833,-250.8,8363
Bady and Kids,Girls Footwear,Flats and Bellies ,WALKAROO Velcro Flats For Girls  (Black),3.7,193.8,204.44,Walkaroo,4.6,0.9479553903345725,-10.639999999999986,8364
Bady and Kids,Girls Footwear,Flats and Bellies ,Rudrascape Sling Back Flats For Boys & Girls  (Black),3.8,265.24,759.24,AnitaEhub,4.4,0.34934934934934936,-494.0,8365
Bady and Kids,Girls Footwear,Flats and Bellies ,Paragon Velcro Flats For Boys & Girls  (Blue),3.8,199.12,265.24,ParagonFootwear,4.7,0.7507163323782234,-66.12,8366
Bady and Kids,Girls Footwear,Flats and Bellies ,Red Flamingo Slip-on Flats For Girls  (Pink),3.9,227.24,759.24,Red Flamingo,4.6,0.2992992992992993,-532.0,8367
Bady and Kids,Girls Footwear,Flats and Bellies ,Red Flamingo Slip-on Flats For Girls  (Red),3.9,227.24,607.24,Red Flamingo,4.6,0.3742177722152691,-380.0,8368
Bady and Kids,Girls Footwear,Flats and Bellies ,UrbanTrendy Slip-on Flats For Girls  (Grey),4.1,212.04,531.24,UrbanTrendy,4.8,0.3991416309012875,-319.20000000000005,8369
Bady and Kids,Girls Footwear,Flats and Bellies ,Red Flamingo Slip-on Flats For Girls  (Maroon),4.0,227.24,759.24,Red Flamingo,4.6,0.2992992992992993,-532.0,8370
Bady and Kids,Girls Footwear,Flats and Bellies ,Paragon Velcro Flats For Girls  (Black),3.6,127.68,196.84,ParagonFootwear,4.7,0.6486486486486487,-69.16,8371
Bady and Kids,Girls Footwear,Flats and Bellies ,Prattle Foot Buckle Flats For Girls  (Pink),4.1,303.24,607.24,ShyamEnterprises121,4.7,0.4993742177722153,-304.0,8372
Bady and Kids,Girls Footwear,Flats and Bellies ,CAMPUS Velcro Flats For Boys & Girls  (Black),4.4,322.24,379.24,Campusactivewear,4.7,0.8496993987975952,-57.0,8373
Bady and Kids,Girls Footwear,Flats and Bellies ,Paragon Velcro Flats For Girls  (Red),4.3,170.24,189.24,ParagonFootwear,4.7,0.8995983935742972,-19.0,8374
Bady and Kids,Girls Footwear,Flats and Bellies ,Red Flamingo Slip-on Flats For Girls  (Black),3.9,227.24,759.24,Red Flamingo,4.6,0.2992992992992993,-532.0,8375
Bady and Kids,Girls Footwear,Flats and Bellies ,WALKAROO ONEDERS Sling Back Flats For Girls  (Black),4.1,208.24,0.0,Walkaroo,4.6,inf,208.24,8376
Bady and Kids,Girls Footwear,Flats and Bellies ,Paragon Velcro Flats For Boys & Girls  (Blue),4.3,210.52,280.44,ParagonFootwear,4.7,0.7506775067750678,-69.91999999999999,8377
Bady and Kids,Girls Footwear,Flats and Bellies ,Bubblegummers Velcro Flats For Girls  (Pink),3.9,253.84,455.24,RetailNet,4.8,0.5575959933222037,-201.4,8378
Bady and Kids,Girls Footwear,Flats and Bellies ,Purple Flamingo Slip-on Flats For Girls  (Pink),4.0,227.24,759.24,Red Flamingo,4.6,0.2992992992992993,-532.0,8379
Bady and Kids,Girls Footwear,Flats and Bellies ,WALKAROO ONEDERS Velcro Flats For Girls  (Pink),3.6,174.04,0.0,Walkaroo,4.6,inf,174.04,8380
Bady and Kids,Girls Footwear,Flats and Bellies ,CROCS Velcro Flats For Girls  (Pink),4.4,796.48,1364.2,HSAtlastradeFashion,4.4,0.5838440111420613,-567.72,8381
Bady and Kids,Girls Footwear,Flats and Bellies ,UrbanTrendy Slip-on Flats For Girls  (Light Green),4.1,227.24,569.24,UrbanTrendy,4.8,0.3991989319092123,-342.0,8382
Bady and Kids,Girls Footwear,Flats and Bellies ,Prattle Foot Buckle Flats For Girls  (White),4.1,303.24,607.24,ShyamEnterprises121,4.7,0.4993742177722153,-304.0,8383
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Slip on Walking Shoes For Boys & Girls  (Green),4.2,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8384
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Slip on Walking Shoes For Boys & Girls  (Pink),4.2,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8385
Bady and Kids,Girls Footwear,Sport Shoes ,BUNNIES Lace Walking Shoes For Boys & Girls  (Red),4.0,318.44,379.24,Bunnies,4.9,0.8396793587174348,-60.80000000000001,8386
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Slip on Walking Shoes For Boys & Girls  (Purple),4.2,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8387
Bady and Kids,Girls Footwear,Sport Shoes ,BUNNIES Lace Walking Shoes For Boys & Girls  (Pink),4.0,318.44,379.24,Bunnies,4.9,0.8396793587174348,-60.80000000000001,8388
Bady and Kids,Girls Footwear,Sport Shoes ,BUNNIES Lace Walking Shoes For Boys & Girls  (Blue),4.0,303.24,379.24,Bunnies,4.9,0.7995991983967936,-76.0,8389
Bady and Kids,Girls Footwear,Sport Shoes ,NEOBABY Lace Walking Shoes For Boys & Girls  (Orange),4.0,341.24,759.24,NEOBABY,4.7,0.4494494494494495,-418.0,8390
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Slip on Walking Shoes For Boys & Girls  (Purple),4.1,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8391
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Velcro Running Shoes For Boys & Girls  (Light Green),4.2,227.24,759.24,Pre walking kids shoes ,4.7,0.2992992992992993,-532.0,8392
Bady and Kids,Girls Footwear,Sport Shoes ,NEOBABY Velcro Running Shoes For Boys & Girls  (Pink),4.2,227.24,759.24,KIDS SHOES,4.7,0.2992992992992993,-532.0,8393
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Velcro Running Shoes For Boys & Girls  (Red),4.2,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8394
Bady and Kids,Girls Footwear,Sport Shoes ,CAMPUS Lace Running Shoes For Boys & Girls  (Black),4.3,531.24,759.24,CAMPUS COMPANY STORE,4.3,0.6996996996996997,-228.0,8395
Bady and Kids,Girls Footwear,Sport Shoes ,RADHIKA GROUP Lace Running Shoes For Boys & Girls  (Black),3.9,272.84,759.24,RADHIKAGROUPS,4.6,0.3593593593593593,-486.40000000000003,8396
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Slip on Walking Shoes For Boys & Girls  (Grey),4.1,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8397
Bady and Kids,Girls Footwear,Sport Shoes ,NEOBABY Velcro Running Shoes For Boys & Girls  (Dark Blue),4.0,341.24,759.24,NEOBABY,4.7,0.4494494494494495,-418.0,8398
Bady and Kids,Girls Footwear,Sport Shoes ,BUNNIES Lace Walking Shoes For Boys & Girls  (Black),4.0,303.24,379.24,Bunnies,4.9,0.7995991983967936,-76.0,8399
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Slip on Walking Shoes For Boys & Girls  (Pink),4.1,189.24,379.24,NEOBABY,4.7,0.49899799599198397,-190.0,8400
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Velcro Running Shoes For Boys & Girls  (Multicolor),4.2,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8401
Bady and Kids,Girls Footwear,Sport Shoes ,LNG Lifestyle Velcro Running Shoes For Boys & Girls  (Pink),4.0,417.24,759.24,LNG Lifestyle,4.9,0.5495495495495496,-342.0,8402
Bady and Kids,Girls Footwear,Sport Shoes ,CAMPUS Lace Running Shoes For Boys & Girls  (Grey),4.2,410.4,513.0,RetailNet,4.8,0.7999999999999999,-102.60000000000002,8403
Bady and Kids,Girls Footwear,Sport Shoes ,LNG Lifestyle Velcro Running Shoes For Boys & Girls  (Red),4.0,417.24,759.24,LNG Lifestyle,4.9,0.5495495495495496,-342.0,8404
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Lace Running Shoes For Boys & Girls  (Yellow),4.0,219.64000000000001,303.24,NEOBABY,4.7,0.7243107769423559,-83.6,8405
Bady and Kids,Girls Footwear,Sport Shoes ,NEOBABY Velcro Running Shoes For Boys & Girls  (Black),4.0,320.72,759.24,Levot,4.7,0.42242242242242245,-438.52,8406
Bady and Kids,Girls Footwear,Sport Shoes ,WALKAROO ONEDERS Slip on Walking Shoes For Boys & Girls  (Black),3.7,234.84,0.0,Walkaroo,4.6,inf,234.84,8407
Bady and Kids,Girls Footwear,Sport Shoes ,WELDONE Lace Running Shoes For Boys & Girls  (Black),3.9,283.48,759.24,KaranMarketing,4.4,0.3733733733733734,-475.76,8408
Bady and Kids,Girls Footwear,Sport Shoes ,DEALSINJAIPUR Lace Running Shoes For Girls  (Pink),3.9,341.24,759.24,KBGROUPS,4.5,0.4494494494494495,-418.0,8409
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Velcro Running Shoes For Boys & Girls  (Red),4.1,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8410
Bady and Kids,Girls Footwear,Sport Shoes ,BUNNIES Lace Walking Shoes For Boys & Girls  (Red),4.0,333.64,455.24,Bunnies,4.9,0.7328881469115192,-121.60000000000002,8411
Bady and Kids,Girls Footwear,Sport Shoes ,WELDONE Lace Running Shoes For Boys & Girls  (Grey),3.9,283.48,759.24,KaranMarketing,4.4,0.3733733733733734,-475.76,8412
Bady and Kids,Girls Footwear,Sport Shoes ,Billion Velcro Running Shoes For Boys & Girls  (Pink),4.1,227.24,759.24,NEOBABY,4.7,0.2992992992992993,-532.0,8413
Bady and Kids,Girls Footwear,Sport Shoes ,FEROC Lace Football Shoes For Boys & Girls  (Grey),4.4,520.6,1063.24,FerocInternational,4.5,0.4896354538956398,-542.64,8414
Bady and Kids,Girls Footwear,Sport Shoes ,WALKAROO ONEDERS Slip on Walking Shoes For Boys & Girls  (Blue),3.4,288.04,0.0,Walkaroo,4.6,inf,288.04,8415
Bady and Kids,Girls Footwear,Sport Shoes ,CAMPUS Lace Running Shoes For Boys & Girls  (Blue),4.2,607.24,759.24,RetailNet,4.8,0.7997997997997998,-152.0,8416
Bady and Kids,Girls Footwear,Sport Shoes ,BUNNIES Lace Walking Shoes For Boys & Girls  (Pink),4.0,318.44,379.24,Bunnies,4.9,0.8396793587174348,-60.80000000000001,8417
Bady and Kids,Girls Footwear,Sport Shoes ,SHOETOPIA Lace Running Shoes For Girls  (Purple),4.1,432.44,759.24,girlyme,4.1,0.5695695695695696,-326.8,8418
Bady and Kids,Girls Footwear,Sport Shoes ,LNG Lifestyle Velcro Running Shoes For Boys & Girls  (Light Blue),4.0,417.24,759.24,LNG Lifestyle,4.9,0.5495495495495496,-342.0,8419
Bady and Kids,Girls Footwear,Sport Shoes ,FEROC Lace Football Shoes For Boys & Girls  (Black),4.4,520.6,1063.24,FerocInternational,4.5,0.4896354538956398,-542.64,8420
Bady and Kids,Girls Footwear,Sport Shoes ,Miss & Chief Velcro Walking Shoes For Boys & Girls  (Red),3.8,303.24,531.24,SMARTOTS,4.6,0.5708154506437768,-228.0,8421
Bady and Kids,Girls Footwear,Sport Shoes ,Airland Lace Running Shoes For Boys & Girls  (Blue),3.8,227.24,759.24,Airland,4.0,0.2992992992992993,-532.0,8422
Bady and Kids,Girls Footwear,Sport Shoes ,CAMPUS Velcro Running Shoes For Boys & Girls  (Grey),4.6,494.0,0.0,Campusactivewear,4.7,inf,494.0,8423
Bady and Kids,Kids Watches ,Kids Watches ,VINAR STYLISH SPORTS BROWN DIAL- PU STRAP & BROWN KING BRACELET COMBO SET FOR MEN Analog Watch - For Boys MEN WATCHES Analog Watch  - For Boys,4.0,166.44,759.24,GOLDWATCH,4.8,0.21921921921921922,-592.8,8424
Bady and Kids,Kids Watches ,Kids Watches ,VINAR NEW Avengers STYLISH DIAL- PU STRAP & BLACK KING BRACELET COMBO SET FOR MEN Analog Watch BLACK KING BRACELET COMBO SET FOR MEN Analog Watch - For Boys watch Analog Watch  - For Boys,4.0,166.44,759.24,GOLDWATCH,4.8,0.21921921921921922,-592.8,8425
Bady and Kids,Kids Watches ,Kids Watches ,Rizzly Gents Exclusive 3 Designer Combo (Casual+PartyWear+Formal) Designer Stylish New For Boys And Mens Analog Watch  - For Boys,4.0,284.24,683.24,Embassy Watches,4.6,0.41601779755283647,-399.0,8426
Bady and Kids,Kids Watches ,Kids Watches ,just like Digital Watch with Square LED Shockproof Multi-Functional Automatic Waterproof Digital Sports Watch for Men's Kids Watch for Boys Digital Watch  - For Boys,4.1,199.88,1519.24,BroSis,4.8,0.13156578289144572,-1319.3600000000001,8427
Bady and Kids,Kids Watches ,Kids Watches ,AMINO MAHADEV+BLACK LEATHER OM KADA 583 Dial Analog Black Rubbers Strap For Boy And men Mahadev Analog Watch Analog Watch  - For Boys,4.1,163.4,987.24,KAJARU_K,4.8,0.16551193225558122,-823.84,8428
Bady and Kids,Kids Watches ,Kids Watches ,casera New Stylish Dial And With Black Led And Bracelet watch For Boy And Kids Combo kids and children with analogue black dial & bracelet led watch Analog-Digital Watch  - For Boys,3.9,212.04,1366.48,advogue,4.6,0.15517241379310345,-1154.44,8429
Bady and Kids,Kids Watches ,Kids Watches ,MIKADO Femine Elegant Watch With Antique Bracelet And Necklace Set Analog Watch  - For Girls,4.1,193.8,1747.24,MikadoWatches,4.5,0.11091779034362767,-1553.44,8430
Bady and Kids,Kids Watches ,Kids Watches ,URBAN RETRO NEW DESIGNER BLACK CHAIN WATCH AND ONE KING PC COMBO Analog Watch  - For Boys,4.1,218.88,759.24,LETESTfashion99,4.1,0.2882882882882883,-540.36,8431
Bady and Kids,Kids Watches ,Kids Watches ,Shivark New Latest Designer Combo of 2 Analog of Blue Dial Watch and Bracelet Analog Watch  - For Boys,4.0,159.6,759.24,ShivarkEnterprise,4.9,0.2102102102102102,-599.64,8432
Bady and Kids,Kids Watches ,Kids Watches ,Daniel Jubile Magnet Strap Girls Women GRG Rishtey Rose Gold Magnetic Chain magnet strap with bracelet hand watch girls watch for women gift Analog Watch  - For Girls,4.0,208.24,1139.24,danieljubille,4.6,0.1827885256837892,-931.0,8433
Bady and Kids,Kids Watches ,Kids Watches ,casera Analog And digital All Black Rubbers Strap Stylish Pack Of 2 Combo Watch For Men And Boy Analog Watch  - For Boys,3.8,181.64000000000001,1139.24,advogue,4.6,0.15943962641761175,-957.6,8434
Bady and Kids,Kids Watches ,Kids Watches ,SPINOZA sp~58897 turntable black and white stainless steel strap exclusive watch for men Sport watch new design dial black stunning looks watch for women girls and men's Analog Watch  - For Boys,4.0,167.2,1139.24,SPINOZA,4.7,0.1467645096731154,-972.04,8435
Bady and Kids,Kids Watches ,Kids Watches ,SKMEI goldmines-1 Analog-Digital Watch  - For Boys,4.2,303.24,1519.24,ASHIRWADFASHIONN,4.9,0.19959979989994997,-1216.0,8436
Bady and Kids,Kids Watches ,Kids Watches ,HINISH Unique Designed Waterproof Black Round Big Dial Digital Multifunctional Unisex Watch For Kids - Boys And Girls Digital Watch For Men and Boys Digital Watch  - For Boys & Girls,4.1,237.12,683.24,HINISH.,4.2,0.3470522803114572,-446.12,8437
Bady and Kids,Kids Watches ,Kids Watches ,Trex S-Shock Sport Red Black Dial PU Belt Digital 7-LED Light Alarm Simple Durable Premium Quality Semi Water&Shock Resistant Stop Watch Wrist Digital Watch  - For Boys,3.8,218.12,911.24,HEAVENENTERPRISE,4.6,0.23936613844870727,-693.12,8438
Bady and Kids,Kids Watches ,Kids Watches ,VINAR SPORTS STYLISH BLUE DIAL- PU STRAP & BLUE KING BRACELET COMBO SET FOR MEN Analog Watch - For Boys WATCH Analog Watch  - For Boys,4.0,166.44,759.24,GOLDWATCH,4.8,0.21921921921921922,-592.8,8439
Bady and Kids,Kids Watches ,Kids Watches ,Daniel Jubile DJ Women DJ03 girls watch for women watches girls Designer stylish ladies watches Black Color Analog Watch  - For Girls,3.9,186.96,1139.24,Rishtey Daniel Jubile,4.3,0.16410940627084725,-952.28,8440
Bady and Kids,Kids Watches ,Kids Watches ,SKMEI AD1166 Analog-Digital Watch  - For Boys,4.1,238.64000000000001,1519.24,Luxurit,4.4,0.15707853926963483,-1280.6,8441
Bady and Kids,Kids Watches ,Kids Watches ,Trex New Sport Stylish Digital Black Dial Multi Function Chrono Slim Look Digital Watch  - For Boys,3.9,231.8,1063.24,HEAVENENTERPRISE,4.6,0.21801286633309508,-831.44,8442
Bady and Kids,Kids Watches ,Kids Watches ,LIMESTONE LS3058 OTUS Limited Series Skeleton Look With Date Functioning for Men Trending Quartz Analog Watch  - For Boys,4.1,227.24,1519.24,LimeStone,4.7,0.14957478739369684,-1292.0,8443
Bady and Kids,Kids Watches ,Kids Watches ,"Trex New Sport Stylish Digital Black&Red Dial Multi Function Chrono Slim Look Slim Stylish Sporty Look Semi Water & Shock Resistance Alarm, Function Premium Digital Watch  - For Boys",3.9,186.2,911.24,HEAVENENTERPRISE,4.6,0.2043369474562135,-725.04,8444
